RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =       100600     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
 2293 2515     0     0  con    0  1.0D+00  9.5D-03  6.022D-03  2.459D-02
 2294 2516     0     0  con    0  1.0D+00  8.4D-03  1.208D-02  2.459D-02
 2295 2517     0     0  con    0  1.0D+00  1.6D-02  2.609D-02  2.459D-02
 2296 2518     0     0  con    0  1.0D+00  1.2D-02  1.578D-02  2.459D-02
 2297 2519     0     0  con    0  1.0D+00  2.8D-02  8.372D-03  2.459D-02
 2298 2520     0     0  con    0  1.0D+00  3.2D-02  1.184D-02  2.459D-02
 2299 2521     0     0  con    0  1.0D+00  5.6D-02  9.295D-03  2.459D-02
 2300 2522     0     0  con    0  1.0D+00  4.6D-02  2.402D-02  2.459D-02
 2301 2523     0     0  con    0  1.0D+00  1.4D-02  5.341D-03  2.459D-02
 2302 2524     0     0  con    0  1.0D+00  3.9D-03  7.648D-03  2.459D-02
 2303 2525     0     0  con    0  1.0D+00  9.4D-02  1.532D-02  2.459D-02
 2304 2526     0     0  con    0  1.0D+00  2.0D-02  2.803D-03  2.459D-02
 2305 2527     0     0  con    0  1.0D+00  3.5D-02  1.978D-03  2.459D-02
 2306 2528     0     0  con    0  1.0D+00  1.1D-01  1.203D-02  2.459D-02
 2307 2529     0     0  con    0  1.0D+00  7.2D-02  4.746D-03  2.459D-02
 2308 2530     0     0  con    0  1.0D+00  3.5D-02  1.589D-03  2.459D-02
 2309 2531     0     0  con    0  1.0D+00  5.7D-02  7.823D-03  2.459D-02
 2310 2532     0     0  con    0  1.0D+00  4.5D-02  9.812D-03  2.459D-02
 2311 2533     0     0  con    0  1.0D+00  1.1D-01  2.175D-02  2.459D-02
 2312 2535     0     0  con    1  5.4D-01  1.7D-02  3.050D-02  2.459D-02
 2313 2536     0     0  con    0  1.0D+00  4.2D-02  9.702D-03  2.459D-02
 2314 2537     0     0  con    0  1.0D+00  6.3D-03  2.431D-03  2.459D-02
 2315 2538     0     0  con    0  1.0D+00  1.3D-03  4.768D-03  2.459D-02
 2316 2539     0     0  con    0  1.0D+00  1.1D-02  9.344D-03  2.459D-02
 2317 2540     0     0  con    0  1.0D+00  1.7D-02  9.171D-03  2.459D-02
 2318 2542     0     0  con    1  4.8D-01  1.6D-02  1.280D-02  2.459D-02
 2319 2543     0     0  con    0  1.0D+00  1.1D-02  1.356D-02  2.459D-02
 2320 2544     0     0  con    0  1.0D+00  1.1D-02  7.226D-03  2.459D-02
 2321 2545     0     0  con    0  1.0D+00  1.0D-02  7.133D-03  2.459D-02
 2322 2546     0     0  con    0  1.0D+00  7.6D-03  8.921D-03  2.459D-02
 2323 2550     0     0  con    3  1.6D-01  2.2D-02  1.910D-02  2.459D-02
 2324 2551     0     0  con    0  1.0D+00  1.2D-02  6.142D-03  2.459D-02
 2325 2552     0     0  con    0  1.0D+00  8.5D-03  3.362D-03  2.459D-02
 2326 2553     0     0  con    0  1.0D+00  2.6D-02  8.514D-03  2.459D-02
 2327 2554     0     0  con    0  1.0D+00  4.4D-03  6.855D-03  2.459D-02
 2328 2555     0     0  con    0  1.0D+00  1.2D-02  7.233D-03  2.459D-02
 2329 2556     0     0  con    0  1.0D+00  2.1D-02  1.089D-02  2.459D-02
 2330 2558     0     0  con    1  5.0D-01  1.9D-02  1.173D-02  2.459D-02
 2331 2559     0     0  con    0  1.0D+00  1.9D-02  4.924D-03  2.459D-02
 2332 2560     0     0  con    0  1.0D+00  1.6D-02  2.599D-03  2.459D-02
 2333 2561     0     0  con    0  1.0D+00  3.9D-02  1.839D-03  2.459D-02
 2334 2563     0     0  con    1  5.1D-01  1.9D-02  1.611D-02  2.459D-02
 2335 2564     0     0  con    0  1.0D+00  6.4D-02  1.225D-02  2.459D-02
 2336 2565     0     0  con    0  1.0D+00  1.1D-02  4.270D-03  2.459D-02
 2337 2566     0     0  con    0  1.0D+00  1.3D-02  3.454D-03  2.459D-02
 2338 2567     0     0  con    0  1.0D+00  2.3D-02  4.989D-03  2.459D-02
 2339 2568     0     0  con    0  1.0D+00  3.2D-02  2.446D-03  2.459D-02
 2340 2569     0     0  con    0  1.0D+00  4.2D-02  5.748D-03  2.458D-02
 2341 2570     0     0  con    0  1.0D+00  2.9D-02  7.403D-03  2.458D-02
 2342 2571     0     0  con    0  1.0D+00  6.5D-02  2.013D-02  2.458D-02
 2343 2572     0     0  con    0  1.0D+00  2.7D-02  8.368D-03  2.458D-02
 2344 2573     0     0  con    0  1.0D+00  5.8D-03  7.502D-03  2.458D-02
 2345 2574     0     0  con    0  1.0D+00  1.3D-02  3.836D-03  2.458D-02
 2346 2575     0     0  con    0  1.0D+00  8.5D-03  1.528D-02  2.458D-02
 2347 2576     0     0  con    0  1.0D+00  1.3D-02  5.492D-03  2.458D-02
 2348 2577     0     0  con    0  1.0D+00  1.2D-02  7.325D-03  2.458D-02
 2349 2578     0     0  con    0  1.0D+00  3.7D-03  7.274D-03  2.458D-02
 2350 2579     0     0  con    0  1.0D+00  5.1D-03  4.892D-03  2.458D-02
 2351 2580     0     0  con    0  1.0D+00  7.1D-03  8.209D-03  2.458D-02
 2352 2582     0     0  con    1  5.3D-01  1.3D-02  9.325D-03  2.458D-02
 2353 2583     0     0  con    0  1.0D+00  2.0D-02  5.672D-03  2.458D-02
 2354 2584     0     0  con    0  1.0D+00  2.1D-02  5.506D-03  2.458D-02
 2355 2585     0     0  con    0  1.0D+00  3.9D-02  6.635D-03  2.458D-02
 2356 2586     0     0  con    0  1.0D+00  3.5D-02  5.819D-03  2.458D-02
 2357 2587     0     0  con    0  1.0D+00  4.6D-02  3.021D-03  2.458D-02
 2358 2588     0     0  con    0  1.0D+00  4.5D-02  2.498D-02  2.458D-02
 2359 2589     0     0  con    0  1.0D+00  4.0D-03  4.598D-03  2.458D-02
 2360 2590     0     0  con    0  1.0D+00  3.3D-03  2.295D-03  2.458D-02
 2361 2591     0     0  con    0  1.0D+00  3.5D-03  3.709D-03  2.458D-02
 2362 2592     0     0  con    0  1.0D+00  9.2D-03  5.409D-03  2.458D-02
 2363 2593     0     0  con    0  1.0D+00  2.6D-02  1.119D-02  2.458D-02
 2364 2595     0     0  con    1  4.7D-01  1.0D-02  7.578D-03  2.458D-02
 2365 2596     0     0  con    0  1.0D+00  3.5D-02  1.071D-02  2.458D-02
 2366 2597     0     0  con    0  1.0D+00  1.1D-02  4.239D-03  2.458D-02
 2367 2598     0     0  con    0  1.0D+00  1.4D-02  3.209D-03  2.458D-02
 2368 2599     0     0  con    0  1.0D+00  1.9D-02  3.836D-03  2.458D-02
 2369 2600     0     0  con    0  1.0D+00  5.4D-02  7.619D-03  2.458D-02
 2370 2601     0     0  con    0  1.0D+00  3.5D-02  4.676D-02  2.458D-02
 2371 2602     0     0  con    0  1.0D+00  7.3D-03  5.622D-03  2.458D-02
 2372 2603     0     0  con    0  1.0D+00  7.6D-03  5.853D-03  2.458D-02
 2373 2604     0     0  con    0  1.0D+00  6.2D-03  7.362D-03  2.458D-02
 2374 2605     0     0  con    0  1.0D+00  1.0D-02  8.780D-03  2.458D-02
 2375 2606     0     0  con    0  1.0D+00  4.0D-02  3.395D-03  2.458D-02
 2376 2607     0     0  con    0  1.0D+00  2.3D-02  6.989D-03  2.458D-02
 2377 2608     0     0  con    0  1.0D+00  6.7D-03  4.300D-03  2.458D-02
 2378 2609     0     0  con    0  1.0D+00  3.9D-03  6.651D-03  2.458D-02
 2379 2610     0     0  con    0  1.0D+00  1.0D-02  7.256D-03  2.458D-02
 2380 2611     0     0  con    0  1.0D+00  2.4D-02  6.033D-03  2.458D-02
 2381 2614     0     0  con    2  3.0D-01  1.6D-02  1.044D-02  2.458D-02
 2382 2615     0     0  con    0  1.0D+00  2.2D-02  9.893D-03  2.458D-02
 2383 2616     0     0  con    0  1.0D+00  9.5D-03  2.722D-03  2.458D-02
 2384 2617     0     0  con    0  1.0D+00  3.4D-03  3.598D-03  2.458D-02
 2385 2618     0     0  con    0  1.0D+00  5.3D-03  3.563D-03  2.458D-02
 2386 2619     0     0  con    0  1.0D+00  3.7D-03  2.318D-03  2.458D-02
 2387 2620     0     0  con    0  1.0D+00  6.0D-03  3.554D-03  2.458D-02
 2388 2621     0     0  con    0  1.0D+00  1.6D-02  9.393D-03  2.458D-02
 2389 2622     0     0  con    0  1.0D+00  2.6D-02  8.396D-03  2.458D-02
 2390 2623     0     0  con    0  1.0D+00  5.8D-02  8.469D-03  2.458D-02
 2391 2625     0     0  con    1  5.2D-01  4.5D-02  1.885D-02  2.458D-02
 2392 2626     0     0  con    0  1.0D+00  2.9D-02  6.391D-03  2.458D-02
 2393 2627     0     0  con    0  1.0D+00  1.2D-02  3.348D-03  2.458D-02
 2394 2629     0     0  con    1  4.8D-01  4.6D-03  1.297D-02  2.458D-02
 2395 2630     0     0  con    0  1.0D+00  6.0D-03  5.462D-03  2.458D-02
 2396 2631     0     0  con    0  1.0D+00  3.9D-03  3.660D-03  2.458D-02
 2397 2632     0     0  con    0  1.0D+00  1.1D-02  3.919D-03  2.458D-02
 2398 2633     0     0  con    0  1.0D+00  2.0D-02  8.397D-03  2.458D-02
 2399 2634     0     0  con    0  1.0D+00  4.4D-02  2.065D-02  2.457D-02
 2400 2635     0     0  con    0  1.0D+00  2.6D-02  1.385D-02  2.457D-02
 2401 2636     0     0  con    0  1.0D+00  1.4D-02  7.335D-03  2.457D-02
 2402 2637     0     0  con    0  1.0D+00  1.1D-02  4.045D-03  2.457D-02
 2403 2638     0     0  con    0  1.0D+00  7.2D-03  4.632D-03  2.457D-02
 2404 2639     0     0  con    0  1.0D+00  6.7D-03  6.080D-03  2.457D-02
 2405 2642     0     0  con    2  2.7D-01  2.1D-03  6.213D-03  2.457D-02
 2406 2643     0     0  con    0  1.0D+00  3.6D-03  2.496D-03  2.457D-02
 2407 2644     0     0  con    0  1.0D+00  1.6D-03  4.169D-03  2.457D-02
 2408 2645     0     0  con    0  1.0D+00  5.8D-03  9.840D-03  2.457D-02
 2409 2646     0     0  con    0  1.0D+00  8.6D-03  1.420D-02  2.457D-02
 2410 2647     0     0  con    0  1.0D+00  1.7D-02  1.690D-02  2.457D-02
 2411 2648     0     0  con    0  1.0D+00  2.9D-02  1.549D-02  2.457D-02
 2412 2650     0     0  con    1  5.3D-01  3.8D-02  2.632D-02  2.457D-02
 2413 2651     0     0  con    0  1.0D+00  3.3D-02  1.448D-02  2.457D-02
 2414 2652     0     0  con    0  1.0D+00  1.4D-02  4.760D-03  2.457D-02
 2415 2653     0     0  con    0  1.0D+00  4.3D-03  6.835D-03  2.457D-02
 2416 2654     0     0  con    0  1.0D+00  2.7D-03  7.485D-03  2.457D-02
 2417 2655     0     0  con    0  1.0D+00  8.0D-04  4.455D-03  2.457D-02
 2418 2656     0     0  con    0  1.0D+00  3.6D-03  1.217D-02  2.457D-02
 2419 2657     0     0  con    0  1.0D+00  1.6D-02  2.420D-02  2.457D-02
 2420 2658     0     0  con    0  1.0D+00  2.9D-02  3.054D-02  2.457D-02
 2421 2659     0     0  con    0  1.0D+00  4.5D-02  3.030D-02  2.457D-02
 2422 2660     0     0  con    0  1.0D+00  6.5D-02  4.174D-03  2.457D-02
 2423 2661     0     0  con    0  1.0D+00  2.5D-02  1.650D-03  2.457D-02
 2424 2662     0     0  con    0  1.0D+00  3.7D-03  3.086D-03  2.457D-02
 2425 2663     0     0  con    0  1.0D+00  1.2D-03  6.136D-03  2.457D-02
 2426 2664     0     0  con    0  1.0D+00  3.1D-03  9.139D-03  2.457D-02
 2427 2666     0     0  con    1  5.0D-01  8.0D-03  6.764D-03  2.457D-02
 2428 2667     0     0  con    0  1.0D+00  6.6D-03  3.088D-03  2.457D-02
 2429 2668     0     0  con    0  1.0D+00  1.0D-02  2.392D-03  2.457D-02
 2430 2669     0     0  con    0  1.0D+00  1.9D-02  2.321D-02  2.457D-02
 2431 2670     0     0  con    0  1.0D+00  3.7D-03  8.903D-03  2.457D-02
 2432 2671     0     0  con    0  1.0D+00  4.6D-03  1.870D-03  2.457D-02
 2433 2672     0     0  con    0  1.0D+00  4.4D-03  2.007D-03  2.457D-02
 2434 2673     0     0  con    0  1.0D+00  9.9D-03  2.346D-03  2.457D-02
 2435 2674     0     0  con    0  1.0D+00  1.7D-02  3.090D-03  2.457D-02
 2436 2675     0     0  con    0  1.0D+00  2.9D-02  2.105D-03  2.457D-02
 2437 2676     0     0  con    0  1.0D+00  1.7D-03  1.564D-03  2.457D-02
 2438 2677     0     0  con    0  1.0D+00  3.9D-03  1.832D-03  2.457D-02
 2439 2678     0     0  con    0  1.0D+00  3.5D-03  4.712D-03  2.457D-02
 2440 2680     0     0  con    1  4.9D-01  1.1D-02  5.659D-03  2.457D-02
 2441 2681     0     0  con    0  1.0D+00  1.0D-02  3.131D-03  2.457D-02
 2442 2682     0     0  con    0  1.0D+00  3.3D-03  3.362D-03  2.457D-02
 2443 2683     0     0  con    0  1.0D+00  5.4D-03  7.909D-03  2.457D-02
 2444 2684     0     0  con    0  1.0D+00  8.2D-03  1.296D-02  2.457D-02
 2445 2685     0     0  con    0  1.0D+00  2.0D-02  2.108D-02  2.457D-02
 2446 2686     0     0  con    0  1.0D+00  3.3D-02  1.124D-02  2.457D-02
 2447 2687     0     0  con    0  1.0D+00  2.9D-02  2.129D-02  2.457D-02
 2448 2688     0     0  con    0  1.0D+00  2.7D-03  2.410D-03  2.457D-02
 2449 2689     0     0  con    0  1.0D+00  3.7D-03  2.865D-03  2.457D-02
 2450 2690     0     0  con    0  1.0D+00  5.3D-04  3.320D-03  2.457D-02
 2451 2691     0     0  con    0  1.0D+00  6.8D-03  3.420D-03  2.457D-02
 2452 2693     0     0  con    1  4.8D-01  8.4D-03  1.056D-02  2.457D-02
 2453 2694     0     0  con    0  1.0D+00  1.4D-02  1.875D-03  2.457D-02
 2454 2695     0     0  con    0  1.0D+00  1.4D-02  4.065D-03  2.457D-02
 2455 2696     0     0  con    0  1.0D+00  2.1D-02  6.026D-03  2.457D-02
 2456 2697     0     0  con    0  1.0D+00  5.0D-02  6.759D-03  2.457D-02
 2457 2698     0     0  con    0  1.0D+00  8.4D-03  2.190D-03  2.457D-02
 2458 2699     0     0  con    0  1.0D+00  1.0D-02  4.094D-03  2.457D-02
 2459 2700     0     0  con    0  1.0D+00  9.1D-03  3.562D-03  2.457D-02
 2460 2701     0     0  con    0  1.0D+00  1.0D-02  1.175D-02  2.457D-02
 2461 2702     0     0  con    0  1.0D+00  6.6D-03  3.863D-03  2.457D-02
 2462 2703     0     0  con    0  1.0D+00  2.7D-02  4.819D-03  2.457D-02
 2463 2704     0     0  con    0  1.0D+00  6.0D-02  3.323D-03  2.456D-02
 2464 2706     0     0  con    1  4.8D-01  3.1D-02  1.903D-02  2.456D-02
 2465 2707     0     0  con    0  1.0D+00  3.8D-02  4.525D-03  2.456D-02
 2466 2708     0     0  con    0  1.0D+00  1.5D-02  4.399D-03  2.456D-02
 2467 2709     0     0  con    0  1.0D+00  4.6D-02  4.371D-03  2.456D-02
 2468 2710     0     0  con    0  1.0D+00  2.9D-02  3.007D-03  2.456D-02
 2469 2711     0     0  con    0  1.0D+00  6.7D-02  5.655D-03  2.456D-02
 2470 2712     0     0  con    0  1.0D+00  3.7D-03  2.473D-03  2.456D-02
 2471 2713     0     0  con    0  1.0D+00  9.0D-03  3.247D-03  2.456D-02
 2472 2715     0     0  con    1  5.1D-01  2.4D-03  2.040D-02  2.456D-02
 2473 2716     0     0  con    0  1.0D+00  2.5D-02  1.205D-02  2.456D-02
 2474 2717     0     0  con    0  1.0D+00  3.9D-02  7.183D-03  2.456D-02
 2475 2718     0     0  con    0  1.0D+00  2.7D-02  1.036D-02  2.456D-02
 2476 2719     0     0  con    0  1.0D+00  2.4D-02  2.693D-03  2.456D-02
 2477 2720     0     0  con    0  1.0D+00  3.5D-02  3.148D-02  2.456D-02
 2478 2721     0     0  con    0  1.0D+00  1.1D-02  6.135D-03  2.456D-02
 2479 2722     0     0  con    0  1.0D+00  6.4D-03  4.395D-03  2.456D-02
 2480 2723     0     0  con    0  1.0D+00  9.5D-03  9.796D-03  2.456D-02
 2481 2724     0     0  con    0  1.0D+00  5.2D-03  1.131D-02  2.456D-02
 2482 2725     0     0  con    0  1.0D+00  9.4D-03  9.088D-03  2.456D-02
 2483 2728     0     0  con    2  3.0D-01  2.7D-03  5.330D-03  2.456D-02
 2484 2729     0     0  con    0  1.0D+00  7.1D-03  1.605D-03  2.456D-02
 2485 2730     0     0  con    0  1.0D+00  7.7D-03  2.270D-03  2.456D-02
 2486 2731     0     0  con    0  1.0D+00  7.1D-03  5.455D-03  2.456D-02
 2487 2732     0     0  con    0  1.0D+00  1.8D-02  3.176D-03  2.456D-02
 2488 2733     0     0  con    0  1.0D+00  9.2D-03  2.474D-03  2.456D-02
 2489 2734     0     0  con    0  1.0D+00  1.9D-02  4.401D-03  2.456D-02
 2490 2735     0     0  con    0  1.0D+00  4.3D-02  1.432D-02  2.456D-02
 2491 2736     0     0  con    0  1.0D+00  7.0D-02  1.719D-02  2.456D-02
 2492 2737     0     0  con    0  1.0D+00  3.5D-02  1.279D-02  2.456D-02
 2493 2738     0     0  con    0  1.0D+00  9.6D-02  5.467D-03  2.456D-02
 2494 2739     0     0  con    0  1.0D+00  1.4D-02  3.339D-03  2.456D-02
 2495 2740     0     0  con    0  1.0D+00  2.9D-02  1.204D-02  2.456D-02
 2496 2741     0     0  con    0  1.0D+00  2.2D-03  4.972D-03  2.456D-02
 2497 2742     0     0  con    0  1.0D+00  5.0D-03  8.015D-03  2.456D-02
 2498 2743     0     0  con    0  1.0D+00  8.5D-03  1.284D-02  2.456D-02
 2499 2744     0     0  con    0  1.0D+00  1.8D-02  1.810D-02  2.456D-02
 2500 2745     0     0  con    0  1.0D+00  2.1D-02  1.931D-02  2.456D-02
 2501 2749     0     0  con    3  1.6D-01  1.6D-02  7.819D-03  2.456D-02
 2502 2750     0     0  con    0  1.0D+00  1.5D-02  1.038D-02  2.456D-02
 2503 2751     0     0  con    0  1.0D+00  3.7D-02  1.548D-02  2.456D-02
 2504 2752     0     0  con    0  1.0D+00  2.7D-02  5.962D-03  2.456D-02
 2505 2753     0     0  con    0  1.0D+00  8.8D-03  4.940D-03  2.456D-02
 2506 2754     0     0  con    0  1.0D+00  7.0D-03  4.153D-03  2.456D-02
 2507 2755     0     0  con    0  1.0D+00  1.6D-02  1.468D-02  2.456D-02
 2508 2756     0     0  con    0  1.0D+00  3.0D-03  3.661D-03  2.456D-02
 2509 2757     0     0  con    0  1.0D+00  7.4D-03  1.137D-03  2.456D-02
 2510 2758     0     0  con    0  1.0D+00  1.0D-02  3.917D-03  2.456D-02
 2511 2759     0     0  con    0  1.0D+00  6.2D-03  4.706D-03  2.456D-02
 2512 2761     0     0  con    1  5.2D-01  2.3D-02  1.912D-02  2.456D-02
 2513 2762     0     0  con    0  1.0D+00  2.0D-02  3.380D-03  2.456D-02
 2514 2763     0     0  con    0  1.0D+00  1.8D-02  4.818D-03  2.456D-02
 2515 2764     0     0  con    0  1.0D+00  3.6D-02  1.135D-02  2.456D-02
 2516 2765     0     0  con    0  1.0D+00  6.1D-02  2.278D-02  2.456D-02
 2517 2766     0     0  con    0  1.0D+00  2.1D-02  5.590D-03  2.456D-02
 2518 2767     0     0  con    0  1.0D+00  1.3D-02  5.067D-03  2.456D-02
 2519 2768     0     0  con    0  1.0D+00  2.6D-02  1.269D-02  2.456D-02
 2520 2771     0     0  con    2  2.9D-01  1.1D-02  8.965D-03  2.456D-02
 2521 2772     0     0  con    0  1.0D+00  8.7D-03  9.533D-03  2.456D-02
 2522 2773     0     0  con    0  1.0D+00  9.7D-03  1.013D-02  2.456D-02
 2523 2774     0     0  con    0  1.0D+00  9.7D-03  4.869D-03  2.456D-02
 2524 2775     0     0  con    0  1.0D+00  1.3D-02  5.910D-03  2.456D-02
 2525 2776     0     0  con    0  1.0D+00  9.1D-04  1.116D-02  2.456D-02
 2526 2777     0     0  con    0  1.0D+00  1.4D-02  5.285D-03  2.456D-02
 2527 2778     0     0  con    0  1.0D+00  3.5D-02  7.776D-03  2.456D-02
 2528 2779     0     0  con    0  1.0D+00  8.6D-02  1.027D-02  2.456D-02
 2529 2780     0     0  con    0  1.0D+00  8.8D-02  1.355D-02  2.456D-02
 2530 2781     0     0  con    0  1.0D+00  8.1D-02  7.594D-03  2.456D-02
 2531 2782     0     0  con    0  1.0D+00  3.3D-02  3.188D-03  2.456D-02
 2532 2783     0     0  con    0  1.0D+00  2.1D-02  1.443D-02  2.455D-02
 2533 2784     0     0  con    0  1.0D+00  1.2D-02  6.725D-03  2.455D-02
 2534 2785     0     0  con    0  1.0D+00  1.3D-02  1.760D-02  2.455D-02
 2535 2786     0     0  con    0  1.0D+00  1.3D-02  1.632D-02  2.455D-02
 2536 2787     0     0  con    0  1.0D+00  8.4D-03  2.895D-03  2.455D-02
 2537 2788     0     0  con    0  1.0D+00  2.5D-02  1.085D-02  2.455D-02
 2538 2789     0     0  con    0  1.0D+00  5.9D-03  4.027D-03  2.455D-02
 2539 2790     0     0  con    0  1.0D+00  1.2D-02  5.492D-03  2.455D-02
 2540 2791     0     0  con    0  1.0D+00  1.1D-02  9.059D-03  2.455D-02
 2541 2793     0     0  con    1  5.3D-01  2.7D-02  2.218D-02  2.455D-02
 2542 2794     0     0  con    0  1.0D+00  9.4D-03  6.687D-03  2.455D-02
 2543 2795     0     0  con    0  1.0D+00  1.0D-02  3.319D-03  2.455D-02
 2544 2796     0     0  con    0  1.0D+00  9.4D-03  8.094D-03  2.455D-02
 2545 2797     0     0  con    0  1.0D+00  2.1D-02  6.748D-03  2.455D-02
 2546 2799     0     0  con    1  5.1D-01  2.9D-02  2.170D-02  2.455D-02
 2547 2800     0     0  con    0  1.0D+00  2.0D-02  6.254D-03  2.455D-02
 2548 2801     0     0  con    0  1.0D+00  4.3D-02  1.966D-02  2.455D-02
 2549 2802     0     0  con    0  1.0D+00  2.4D-02  2.260D-02  2.455D-02
 2550 2803     0     0  con    0  1.0D+00  8.1D-02  1.948D-02  2.455D-02
 2551 2806     0     0  con    2  2.9D-01  4.3D-02  3.429D-02  2.455D-02
 2552 2807     0     0  con    0  1.0D+00  1.6D-02  4.442D-03  2.455D-02
 2553 2808     0     0  con    0  1.0D+00  3.7D-03  1.921D-03  2.455D-02
 2554 2809     0     0  con    0  1.0D+00  7.0D-03  7.232D-03  2.455D-02
 2555 2810     0     0  con    0  1.0D+00  2.1D-02  3.003D-03  2.455D-02
 2556 2811     0     0  con    0  1.0D+00  7.9D-03  3.264D-03  2.455D-02
 2557 2812     0     0  con    0  1.0D+00  1.7D-02  9.892D-03  2.455D-02
 2558 2813     0     0  con    0  1.0D+00  1.7D-02  7.518D-03  2.455D-02
 2559 2814     0     0  con    0  1.0D+00  1.1D-02  4.077D-03  2.455D-02
 2560 2815     0     0  con    0  1.0D+00  9.5D-03  2.058D-03  2.455D-02
 2561 2816     0     0  con    0  1.0D+00  6.1D-03  1.976D-03  2.455D-02
 2562 2817     0     0  con    0  1.0D+00  1.8D-02  7.475D-03  2.455D-02
 2563 2819     0     0  con    1  5.3D-01  2.1D-02  3.066D-02  2.455D-02
 2564 2820     0     0  con    0  1.0D+00  3.5D-02  1.091D-02  2.455D-02
 2565 2821     0     0  con    0  1.0D+00  1.3D-02  1.114D-02  2.455D-02
 2566 2822     0     0  con    0  1.0D+00  2.9D-02  5.409D-03  2.455D-02
 2567 2823     0     0  con    0  1.0D+00  2.3D-02  1.603D-02  2.455D-02
 2568 2824     0     0  con    0  1.0D+00  1.1D-02  8.541D-03  2.455D-02
 2569 2825     0     0  con    0  1.0D+00  1.8D-02  4.926D-03  2.455D-02
 2570 2826     0     0  con    0  1.0D+00  2.2D-02  7.303D-03  2.455D-02
 2571 2827     0     0  con    0  1.0D+00  4.2D-02  6.543D-03  2.455D-02
 2572 2829     0     0  con    1  5.4D-01  4.6D-02  1.022D-02  2.455D-02
 2573 2830     0     0  con    0  1.0D+00  5.6D-03  2.051D-03  2.455D-02
 2574 2831     0     0  con    0  1.0D+00  3.7D-03  4.962D-03  2.455D-02
 2575 2832     0     0  con    0  1.0D+00  5.4D-03  5.383D-03  2.455D-02
 2576 2836     0     0  con    3  1.6D-01  4.6D-03  2.203D-02  2.455D-02
 2577 2837     0     0  con    0  1.0D+00  1.1D-02  1.408D-02  2.455D-02
 2578 2838     0     0  con    0  1.0D+00  1.9D-02  3.149D-03  2.455D-02
 2579 2839     0     0  con    0  1.0D+00  2.5D-02  7.709D-03  2.455D-02
 2580 2840     0     0  con    0  1.0D+00  2.5D-02  9.814D-03  2.455D-02
 2581 2843     0     0  con    2  2.6D-01  1.2D-02  2.262D-02  2.455D-02
 2582 2844     0     0  con    0  1.0D+00  5.0D-02  1.712D-02  2.454D-02
 2583 2845     0     0  con    0  1.0D+00  3.6D-02  1.037D-02  2.454D-02
 2584 2846     0     0  con    0  1.0D+00  1.5D-02  3.537D-03  2.454D-02
 2585 2847     0     0  con    0  1.0D+00  8.1D-03  2.654D-03  2.454D-02
 2586 2848     0     0  con    0  1.0D+00  5.7D-03  2.379D-03  2.454D-02
 2587 2849     0     0  con    0  1.0D+00  3.0D-03  1.118D-02  2.454D-02
 2588 2850     0     0  con    0  1.0D+00  2.0D-02  2.117D-02  2.454D-02
 2589 2851     0     0  con    0  1.0D+00  1.3D-02  3.871D-03  2.454D-02
